number,title,author,date,views,content,content_type,url,ntt_sn,attachment_count,attachment_names,image_count,image_urls,link_count,links
2901,"☆모집☆ 하계방학 집중 PBL 교육 프로그램  교육생 모집 [~6/30(월) 16시까지, 이뤄드림 신청]",강**,2025. 6. 26,141,"**신청사이트 바로가기:[전체 - 창원대학교 비교과](https://edream.changwon.ac.kr/ko/program/all/view/11282)**
****
**<세부내용>**
1. 프로그램명: 하계방학 집중 PBL 프로그램 (비교과 교육과정)
2. 교육개요
3. 교육대상: 스마트오션모빌리티공학과, **컴퓨터공학과** , 정보통신공학과 재학생
4. 교육 상세 내용
(1차 교육-3학년 대상) 조선해양을 위한 딥너링 기초 교육
(2차 교육-4학년 대상) 조선해양을 위한 강화학습 프로그래밍 교육
5. **교육 이수자에게는 향후 RISE 사업 운영 시 혜택(비교과 마일리지, 장학금 등)이 부여될 수 있음**
| 구분 | 과정명 | 교육일정 | 대상학년 | 교육장소 | 교육인원 |
| 1차 교육 | 조선해양을 위한딥러닝 기초 교육 | 25. 7. 7. ~ 7. 11. | 3학년 | 국립창원대학교(교육상세 장소는 추후 공지 예정) | 40명 |
| 2차 교육 | 조선해양을 위한강화학습 프로그래밍 교육 | 25. 7. 14. ~ 7. 18. | 4학년 | 40명 |
| 일자 | 교육내용 | 교육시간 | 세부 내용 |
| 7/7 | 머신러닝 | 09:00~18:00(8시간) | ·머신러닝 개요 및 학습·머신러닝 모델을 평가하기 위한 평가지표·Sklearn 공식문서 살표보기·Sklearn을 이용한 분류/예측모델 제작 실습 |
| 7/8 | 딥러닝과 비젼 딥러닝 | ·딥러닝 개요 및 학습·이미지 딥러닝(CNN 계열) 개요 및 학습·Tensorflow를 사용하여 전이학습 활용 모델 제작 실습 |
| 7/9 | 비젼 딥러닝과 시계열 딥러닝 | ·인코더 디코더 형식의 U-net 모델 이해 및 제작 실습·시계열 딥러닝(RNN, LSTM, GRU) 개요 및 학습·시계열 데이터를 활용한 모델 제작 실습 |
| 7/10 | 시계열 딥러닝 | ·Seq2seq, Attention, Transformer 모델 개요 및 학습·시계열 데이트럴 활용한 Transformer 모델 제작 실습 |
| 7/11 | 프로젝트 실습 | ·시계열 데이터를 이용한 양품/불량 모델 제작 프로젝트 실습 |
| 일자 | 교육내용 | 교육시간 | 세부 내용 |
| 7/14 | 강화학습 기초 | 09:00~18:00(8시간) | ·강화학습 및 강화학습을 위한 기초 학습·Uniformed Search, A*Search, CSP, MDP 등 학습 |
| 7/15 | 모델 Base와 모델 Free | ·Model base 학습·Model free 학습 |
| 7/16 | 가치기반 모델학습(Value-based RL) | ·TD(0), TD(λ) 개념 이해·Q-Learning, SARSA 알고리즘 비교·Value-based RL의 한계 및 딥러닝 연계성 소개 |
| 7/17 | 딥러닝 기반 강화학습(DQN&Policy Gradient 소개) | ·DQN(Deep Q-Networks) 구조 및 핵심 개념·Policy Gradients 학습·Actor-Critic, A2C, A3C 학습 및 실습 |
| 7/18 | 프로젝트 실습 | ·시계열 데이터를 이용한 강화학습 모델제작 프로젝트 실습 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1372267,1372267,0,,0,,1,전체 - 창원대학교 비교과 (https://edream.changwon.ac.kr/ko/program/all/view/11282)
2900,2026년 지역인재 7급 수습직원 선발시험 추천대상자 선발 계획 및 설명회 개최 안내,강**,2025. 6. 25,101,"1. 관련 : 취업전략센터 -360(2023.6.13.)「2026 년 지역인재 7 급 수습직원 선발시험 추천대상자 선발계획 ( 안 )」
2. 인사혁신처에서 시행하는 「 2026 년 지역인재 7 급 수습직원 선발시험 」 은 대학 졸업자 및 졸업예정자를 대상 으로 총장이 추천한 학생에 대하여 서류전형 및 필기시험 , 면접시험을 거쳐 수습직원으로 선발하여 1 년 이내의 수습기간 후 일반직 7 급 공무원으로 임용 하는 제도입니다 .
3. 이에 , 우리 대학에서는 추천대상자 사전선발 및 교육 으로 우수 인재를 추천하여 공무원 합격자 배출 및 공직 등용 기회를 확대 하고자 「 2026 년 지역인재 7 급 수습직원 선발시험 」 시행 계획과 설명회 개최를 다음과 같이 안내하오니 관심있는 학생들은 지원 하여 주시기 바랍니다 .
가 . 학내 추천대상자 설명회 개요
1) 설명회 및 모집공고
- 설명회 일시 : 2025.7.8.( 화 ) 14:00
- 설명회 장소 : COSS 1 층 송원홀
- 설명회 신청방법 : 학생경력개발관리시스템 ( 드림캐치 ) 온라인 신청
- 모집공고 : 2025.8.1.( 금 ), 와글 홈페이지 모집안내 공고
2) 서류접수기간 : 2025.8.1.( 금 ) ~ 8.13.( 수 ) 12:00 까지
나 . 지역인재 7 급 추천대상자 선발 개요
1) 추천 ( 예정 ) 인원 : 10 명 ( 행정직 5 명 , 과학기술직 * 5 명 )
* 과학기술직은 선발예정직렬 ( 직류 ) 관련 학과 계열을 전공 , 선발예정직류 관련 자격증 취득 시 해당 직렬 ( 직류 ) 추천가능
※ 전공계열간 , 양성 간 균형 , 분야별 정원을 고려하여 지역인재 7 급 추천심사위원에서 변경될 수 있음
2) 선발방법 : 서류전형 , 면접전형 ( 자기기술서 평가면접 , PT 면접 , 토론면접 , 인성역량면접 )
3) 자격요건 : 붙임 공고문 참조
4) 접수방법 : 취업전략센터 (COSS 2 층 ) 방문접수
다 . 기타사항 : 자세한 사항은 붙임 자료 참조
라 . 문의처 : 취업전략센터 이영철 (213-2613)
붙임 2026 년 지역인재 7 급 수습직원 선발시험 추천채용제 공고문 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1372238,1372238,0,,0,,0,
2899,☆☆필독☆☆ 2026.2월 졸업예정자 중 전필「데이터통신」수강 희망 수요조사 [~6/26(목)],강**,2025. 6. 20,178,"2026.2월 졸업예정자 중 전필 교과목 「데이터통신」수강 희망 수요조사
**#1. 대상** : 2026.2월 졸업예정자에 한함
**#2. 수요조사 방법**
○ 제출처: 학과메일(computer@changwon.ac.kr)
○ 제목: 2025-2 데이터통신 수강 희망
○ 내용
- 학번:
- 이름:
- 2025-2 이수학기: 예)8학기차
- 졸업예정일: 예) 2026.2월
- 수강 사유: 예)미수강,  2024-2학기 F 로 재수강",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371936,1371936,0,,0,,0,
2898,2025-1학기 산학캡스톤디자인2 결과 알림,강**,2025. 6. 20,308,"2025-1학기 산학캡스톤디자인2 결과 알림
1. 통과: 37팀
2. 미통과: 3팀
※ 미통과 팀에 대해서는 별도 안내(문자) 예정입니다. ☞ 20255.6.23. 문자 발송
3. 문의: 학과사무실(055-213-3810)",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371934,1371934,0,,0,,0,
2897,"☆중요☆ 2025-1학기 산학캡스톤디자인2 우수작품 시상식 알림 [6/18(수) 12시~, 55516호 선착순120명 샌드위치 증]",강**,2025. 6. 17,151,"2025-1 학기 「 산학캡스톤디자인 2 」 우수작품 시상식을 아래의 일정으로 진행합니다 .
#1. 일     시: 2025.6.18.(수) 15:00
#2. 장     소 : 55516호
#3. 대 상 : 봉림소프트웨어전시회 당시 발표된 우수작품 팀
#4. 참석대상: 시상 대상자 및 컴퓨터공학과 재학생
#5. 전달사항: **2025.6.18.(수) 12시부터, 55516호** 실에서 방명록 작성하는 **선착순 120명** 도시락(샌드위치+커피) 제공합니다.",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371725,1371725,0,,0,,0,
2896,"☆학과주관☆ 2025 청출어람 전공탐색공동체 전문가(졸업생) 초청 특강 참여 안내 [6/20(금) 15시, 55516호]",강**,2025. 6. 13,143,"1. 프로그래명: 전공탐색 **2025 전공만나Dream 「전공탐색공동체」** 프로그램
2. 운영주제: 전문가 초청 특강
3. 운영기간: 2025.5.1. ~ 12.22.
4. 운영방법: 전공분야 및 취업 특강 5회
5. 운영계획
※ 특강 종료 후 질의응답 가능
6. 전달사항: **2025.4.8~9. 수요조사에 응답한 21명의 학생(학과 문자 발송)은 필수 참석** 이 며, 컴퓨터공학과 학부, 대학원생 누구나 참여 가능
| 회차 | 특강주제 | 강사 | 일시 | 장소 |
| 1회 | 컴퓨터공학의 현재 | (주)TIS 김준형(구.통일정보통신) | 2025.5.9.(금) 15:00~18:00 | 55516호 |
| 2회 | 인공지능이 여는 산업 변화 | 삼성중공업 한상동 | 2025.5.23.(금) 15:00~18:00 | 55516호 |
| 3회 | 대학, 대학원, 진로 | 진해고등학교 김주연 | 2025. 6.20.(금) 15:00~18:00 | 55516호 |
| 4회 | 미래의 직업 | 창원시청 신희자 | 2025.10.17.(금) 예정 | 55516호 |
| 5회 | 제조업에서의 컴퓨터 사용 | 두산정보통신 천세웅 | 2025.10.31.(금) 예정 | 55516호 |
※ 강사, 학과 내부사정에 따라
특강 일시, 주제,
강사 등 세부 운영계획은 변경될 수 있음",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371544,1371544,0,,0,,0,
2895,[학사]2025학년도 2학기 학·석사연계과정생 선발 계획 안내 [지원기간: 7/9~7/11 17시],강**,2025. 6. 13,136,"1. 관련 : 국립창원대학교 학 ‧ 석사 연계과정 운영 규정
2. 2025 학년도 2 학기 학 ‧ 석사연계과정생 선발 계획 을 붙임과 같이 안내하오니 희망하는 학생은 지원하여 주시기 바랍니다 .
가 . 지원 자격 : 학사과정 4~6 학기 이수자 ( 단 , 건축학전공 6~8 학기 이수자 )
나 . 모집 인원 : 대학원 석사학위과정 입학정원 이내
다 . 지원 기간 : 2025. 7. 9.( 수 ) ~ 7. 11.( 금 ), 17:00
라 . 지원 서류 : 지원서 , 추천서 , 성적증명서 각 1 부
마 . 합격자 통보 : 2025. 7. 28.( 월 ) 예정
붙임 1. 2025 학년도 2 학기 학 ‧ 석사연계과정생 선발 계획 ( 안 ) 1 부 .
2. 2025 학년도 2 학기 학 ‧ 석사연계과정생 지원 서류 각 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371540,1371540,0,,0,,0,
2894,[학사]2025학년도 2학기 재입학 전형계획 안내 [재입학원 접수 7/9~7/11],강**,2025. 6. 13,101,"1. 근거 : ｢ 국립창원대학교 학칙 ｣ 제 49 조 및 ｢ 국립창원대학교 학사운영 규정 ｣ 제 5 조
2. 2025 학년도 2 학기 재입학 전형계획을 다음과 같이 안내합니다 .
가 . 재입학 전형 추진 일정
- 재입학원 접수 ( 학과 / 부 ): 2025. 7. 9.( 수 ) ~ 7. 11.( 금 )
- 재입학 심사 ( 학과 / 부 ): 2025. 7. 11.( 금 ) ~ 7. 15.( 화 )
※ 재입학생 제출서류는 스캔 후 전자문서로 제출하되 , 원본은 학과에서 보관
- 재입학 허가 신청 ( 단과대학 → 교육학사과 ): 2025. 7. 17.( 목 )
※ 재입학생 제출서류 ( 스캔파일 ) 및 붙임 ( 서식 3_2025 학년도 2 학기 재입학 전형 심사결과 ) 제출
- 재입학 허가 ( 통보 ): 2025. 7. 22.( 화 )
나 . 기타사항 : ( 재무과 ) 재입학이 허가된 자의 등록금 수납 * 및 수납결과 회신
* 수납기간 : 2025. 7. 24.( 목 ) ~ 7. 25.( 금 )
붙임 2025 학년도 2 학기 재입학 전형 계획 1 부 . 끝 .",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371537,1371537,0,,0,,0,
2893,☆재공지☆ 2025-1학기 온라인 출석인정 운영 안내 [학사정보시스템→수업/성적→출석인정 신청] ☆신청기한: ~6/16(월)☆,강**,2025. 6. 13,101,"**2025-1학기 온라인 출석인정 운영 안내**
□ 2025-1학기 온라인 출석인정 운영 계획을 아래와 같이 안내드리니 붙임 매뉴얼을 참고하시어 신청해주시기 바랍니다.
가 . 주요 내용
1) 2025-1학 기 출석인정 온라인 신청기간 : ʹ 25. 3. 4.( 화 ) ~ 6. 16.(월 ) ※ 보강주까지
2) 2025-1 학기 출석인정 학과 ( 부 ) 및 단과대학 승인기간 : ʹ25. 3. 4.( 화 ) ~  6. 23.(월 )
3 ) 신청 및 승인 절차 ( 「 붙임 」 매뉴얼 참조 )
붙임  온라인 출석인정 시스템 활용 매뉴얼(학생용) 1부.  끝.
| 절차 | 구분 | 신청 절차 |
| 출석인정 신청 | 학생 | 학사정보시스템→수업/성적→출석인정 신청→출석인정 구분 카테고리 선택→증빙자료 업로드(필요 시) →출석인정 온라인 신청 완료 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371494,1371494,0,,0,,0,
2892,"2025년 삼성창원병원 채용형 인턴 추천채용 학내선발 안내 [모집분야 및 인원: 행정직3명, 전산직 3명]",강**,2025. 6. 5,233,,image_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371133,1371133,0,,1,https://www.changwon.ac.kr/upload/editor/20250605/IMG_171222.png,0,
2891,2025학년도 학습 설계법 특강 「고득점의 비밀_성적을 바꾸는 공부 전략」알림,강**,2025. 6. 4,44,,image_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371023,1371023,0,,1,https://www.changwon.ac.kr/upload/editor/20250604/IMG_164933.png,0,
2890,☆필독☆ 2025-1학기 심층상담 일정 공지,강**,2025. 6. 4,300,"2025-1학기 심층상담 일정 공지합니다.
1. 심층상담 방법: 한 학기에 한번 본인의 상담일시, 장소에서 교수님과 상담 실시
- 추가 상담을 희망하는 학생은 교수님과 개별 약속을 잡은 후 상담 실시
**※ 상담일자 : 붙임 파일 확인**
**2.상담 전 준비사항: 상담 전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
**3. 심층상담 시간 및 장소**
※ 학년 별 담당교수님 변경 시 추가 공지합니다.
※ 상담시간이 수업시간과 중복되는 학생은 교수님께 확인 바랍니다.
| 학년 | 교수님 | 상담시간 | 상담장소 | 비고 |
| 1 | 이수현 | 2025.6.9.(월) 18시 | 55110호 | 00분반 수강생 전원 참석 |
| 김형준 | https://forms.gle/GKkvkYGA3UC5Hirf9 |  | 개별 예약, 학부공지사항 별도 공지 |
| 2 | 차정원 | https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 3 | 정성욱 | 2025.4.10.(목) ~ 5.29.(목)매주 목요일 14:00~15:00 | 55511호 | 붙임 파일 - 개별 일정 확인 |
| 이  혁 | https://forms.gle/Ww1BN16r7WK1pCdw5 | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 4 | 최도진 | https://docs.google.com/forms/d/e/1FAIpQLScasQXH2riBnX1NaDXCSgCh1ADKYgdNUdoXFIZgHbK49vs7IQ/viewform |  | 개별 예약, 학부 공지사항 별도 공지 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1371007,1371007,0,,0,,2,http://career.changwon.ac.kr (http://career.changwon.ac.kr/) | https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform (https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform)
2889,"☆명예선양, 국가시험합격자 장학생☆ 2025-1학기 배정외 비감면 장학 신청 안내 [~6/9(월)까지 학과사무실 신청]",김**,2025. 5. 30,304,"2025-1 학기 명예선양 및 국가시험합격자 장학생 선발을 안내드리니,
**해당 학생** 께서는 **첨부 문서를 참고** 하여 **기한(2025.6.9.(월** **)) 내에 신청** 하시기 바랍니다.
□ 선발대상
○ 각종 활동 등을 통한 대학의 이미지 제고 및 학교 발전에 공로가 있는 학생
□ 선발장학내용
○ 학생과에서 선발하는 배정외 비감면 장학금
국가시험합격자 , 공로 · 봉사 ( 명예선양 장학금 * )
* 명예선양 장학금 : ‘ 국내·외 각종 입상대회 상위 입상’, ‘선행 , 미담사례 등으로 표창장 , 감사패 등을 수여’, ‘공연 , 선행 등 대외 언론보도를 통한 대학 이미지 거양 ’ ‘봉사활동 ’ 등으로 학교 발전에 공로가 있는 학생에게 지급하는 장학금
※ 제외 기준 :「 창원대학교 장학금 규정 」 제 7 조제 2 항 내지 제 3 항
○ 인정기간: '24.9.1. ~ '25.5.31. (봉사활동: '25.1.1. ~ '25.5.31.)
※ 2025.8월 졸업예정자 또는 학생과의 사전협의한 특별공연은 인정기간을 '25.6.30.까지로 함
○ 선발 절차
○ 장학금 종류 및 제출서류",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370764,1370764,0,,2,https://www.changwon.ac.kr/upload/editor/20250602/IMG_110116.png | https://www.changwon.ac.kr/upload/editor/20250602/IMG_110205.png,0,
2888,☆컴퓨터공학과 제37회 봉림소프트웨어 전시회☆ 2025.5.30.(금) 예술대전시실(63호관 1층),강**,2025. 5. 30,149,"컴퓨터공학과에서 제37회 봉림소프트웨어전시회를 개최하오니 관심있는 분들의 많은 참여 부탁드립니다.
○ 일시: 2025. 5.30.(금) 10:00~17:00 (개막식 10:00)
○ 장소: 국립창원대학교 예술대전시실 (63호관 1층)",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370617,1370617,0,,1,https://www.changwon.ac.kr/upload/editor/20250523/IMG_155511.png,0,
2887,[SW중심대학사업단] 2025년도 제 10회 AI SW 융합 해커톤 대회 참가자 모집 안내,강**,2025. 5. 29,233,"□주제: AI+X (AI융합프로젝트)
□대상: **컴퓨터공학과 재학생** □신청단위 : 팀 (2~4인 구성) ※지원자가 많을 시 선발 과정 거칠 예정
□모집기간: 공고일 이후 ~ 2025.6.3.(화)
□지원내용: 교내 차량 및 참가비 지원
□문의담당자: 원종은
□문의처: 055-213-2784, jewonwon@changwon.ac.kr
자세한 내용은 사업단 홈페이지(sw.changwon.ac.kr) 공지사항을 참고 바랍니다.",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370556,1370556,0,,1,https://www.changwon.ac.kr/upload/editor/20250529/IMG_142333.png,0,
2886,2025학년도 학생교육서포터즈 모집 안내,강**,2025. 5. 29,85,공지URL: [](https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495) [https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495](https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495),text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370555,1370555,0,,1,https://www.changwon.ac.kr/upload/editor/20250529/IMG_141948.png,2, (https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495) | https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495 (https://www.changwon.ac.kr/portal/na/ntt/selectNttInfo.do?mi=13605&nttSn=1370495)
2885,(경제사정곤란 등) 2025-1학기 국가장학금Ⅱ유형 학생 신청 안내,공**,2025. 5. 28,186,"한국장학재단의 '국가장학금Ⅱ유형 지원' 관련하여 안내드리니, 해당 학생들은 아래 신청방법에 따라 기한 내 신청하여 주시기 바랍니다.
**※ 경제사정 곤란, 우선지원 대상: 지원 필요성이 인정되는 경우 10구간도 지원 가능**
**(경제사정 곤란,우선지원대상Ⓐ: 성적 제한 없음)**
**※ 유형별 중복지원 가능 등록금**
**※범위 내 기지급된 장학금이 있는 경우 잔여 등록금만 지원**
1. 선발대상: 2025-1학기 국가장학금 신청을 완료하여 소득수준이 파악된 학생 중 아래 선발 유형 해당자
※ 우선지원대상 Ⓑ 의 ' 다자녀 가구의 대학생'의 경우 학생과 자체 선발 예정(별도 학생 신청 불요)
2. 선발기준: 붙임파일 참조
3. 신청기간: ~ 2025. 6. 12.(목)까지
4. 문의: 학생과(☎ 055-213-2076)
붙임  1. 2025-1학기 국가장학금Ⅱ유형 신청 안내 1부.
2. 장학금 신청서(서식) 1부.  끝.
| 구 분 | 내 용 | 신청방법 | 제출서류 |
| 경제사정 곤란 | 경제적 어려움을 겪는 대학생 | 학과사무실로 신청 | -장학금 신청서-신청 유형별 증빙서류 |
| 우선지원대상Ⓑ | 장애인 대학생 |
| 다문화 가족 | 다문화 가족의 자녀인 학생 |
| 우선지원대상Ⓐ | 자립준비청년 또는 보호(연장)아동 대학생,쉼터 등 입․퇴소 청소년 대학생,청소년 한부모 대학생, 가족돌봄청년 대학생 | 장학담당자e-mail로학생 직접 신청scholar@changwon.ac.kr | -장학금 신청서-신청 유형별 증빙서류 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370608,1370608,0,,0,,0,
2884,[취업전략센터] 기업탐방 프로그램 (6/4(수) 한국거래소) 안내,강**,2025. 5. 27,87,,image_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370337,1370337,0,,1,https://www.changwon.ac.kr/upload/editor/20250527/IMG_101436.png,0,
2883,컴퓨터공학과 제37회 봉림소프트웨어 전시회 개최 안내,강**,2025. 5. 23,119,"컴퓨터공학과에서 제37회 봉림소프트웨어전시회를 개최하오니 관심있는 분들의 많은 참여 부탁드립니다.
○ 일시: 2025. 5.30.(금) 10:00~17:00 (개막식 10:00)
○ 장소: 국립창원대학교 예술대전시실 (63호관 1층)",text_and_image,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370616,1370616,0,,1,https://www.changwon.ac.kr/upload/editor/20250523/IMG_155511.png,0,
2882,2025학년도 2학기 국가근로장학금 1차 학생신청 기간 안내(~ 6. 23(월) 18시),조**,2025. 5. 21,166,"**2025년도2학기1** **차 국가근로장학금 학생신청 기간*** 을 안내하오니 국가근로를 희망하는 학생은 기간 내에 신청하시기 바랍니다.
* 한국장학재단 2025 년 2 학기 학자금 ( 국가장학금 , 학자금대출 포함 ) 1 차 통합신청 기간과 동일
*** 유의 사항**
1) 우리 대학은 1차 신청자가 많으므로 2차에 신청할 경우 선발(대기)될 가능성이 낮습니다.
**`25-2학기 근로를 희망하는 경우** **가급적 1차 신청기간에 신청** 하시기 바랍니다.
2) **장애대학생봉사유형** 신청자는 **1차 기간에 일반유형으로 신청** 하시기 바랍니다.
3) 국가근로 선발 시 한국장학재단에서 **소득분위 확정을 받아야 선발대상** 이 되므로 가급적 빨리 신청하여
소득분위를 확정 받으시기 바랍니다.
**□(1차)학생신청기간:2025. 5. 23.(금) 9시~ 6. 23.(월)18시까지**
※ 주말 및 공휴일 포함 신청기간 내 24 시간 신청가능 ( 단 , 시작일 및 마감일 제외 )
- 2학기 근로기간: 2025. 9월. ~ 2026. 2월(동계방학* 포함)
* 동계방학 근로신청은 별도로 받지 않으며, 포기자 발생 시 2학기 신청자 중에서 교체 선발
□ 신청방법 : 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청 ( 붙임 참고 )
붙임   2025년도 2학기 1차 국가근로장학금 학생신청 매뉴얼 1부.   끝.",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370052,1370052,0,,0,,0,
2881,★5/28(수) 2025년 두산에너빌리티 채용연계형 인턴 채용상담회★,강**,2025. 5. 21,96,,image_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1369944,1369944,0,,1,https://www.changwon.ac.kr/upload/editor/20250521/IMG_111605.png,0,
2880,2025학년도 2학기 1차 주거안정장학금 신청 안내(~6.23.(월)18시까지),공**,2025. 5. 20,124,"한국장학재단의 2025학년도 2학기 1차 주거안정장학금 신청 일정 을 안내 하오니, 해당 학생들은 신청해 주시기 바랍니다.
**1. 신청기간: 2025. 5. 23.(금) 9시 ~ 2025. 6. 23.(월) 18시**
**2. 서류 제출 및 가구원 동의 기간: 2025. 5. 23.(금) 9시 ~ 2025. 6. 30.(월) 18시**
**3. 신청대상: 원거리 대학에 다니는 기초·차상위 학생**
4 . 지원금액: 학기중 최대 월 20만원 한도 내(주거관련 비용)
5. 신청방법: 한국장학재단 누리집 및 모바일앱에서 신청
6. 신청문의: 한국장학재단 상담센터 1599-2000
| ※ 지원불가지역(부모 거주지 확인):부산광역시, 울산광역시, 경상북도 경주시, 경상남도 창원시, 경상남도 진주시, 경상남도 김해시, 경상남도 밀양시, 경상남도 거제시, 경상남도 양산시 |",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1370051,1370051,0,,0,,0,
2879,☆재학생 필수☆ 2025학년도 상반기 연구활동종사자 연구실 안전교육 이수 안내 [5/30까지 이수],강**,2025. 5. 20,185,"연구활동종사자 연구실 안전교육은 법정 의무교육 이므로 ‘2025 학년도 상반기 연구활동종사자 연구실 안전교육 ’ 을 반드시 이수 해주시기 바랍니다 .
가 . 대 상 자 :  국립창원대학교 학부생, 대학원생, 연구원, Post-doc 및 교수 등 **☞ 실습 교과목 수강생은 필수**
나 . 교육기간 : 2025. 3. 2. ~ 5. 31. ☞ 5월 까지 반드시 이수 요망
다 . 교육방법
1) 사이버교육: 창원대학교 연구실안전관리시스템( [https://labsafety.changwon.ac.kr/)](https://labsafety.changwon.ac.kr/)%EC%97%90%EC%84%9C) 에서 신청/수강
☞ 안전교육>사이버교육>수강신청 목록 중 자유 선택, **3시간** **이상** 이수 완료",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1369838,1369838,0,,0,,1,https://labsafety.changwon.ac.kr/) (https://labsafety.changwon.ac.kr/)%EC%97%90%EC%84%9C)
2878,☆장학☆ 산불 피해 학생을 위한 긴급 장학금 신청 안내 [~5/20(화) 15시까지 학과사무실 제출],강**,2025. 5. 19,47,"2025년 대형 산불관련 “특별재난지역” 으로 선포된 지역에서 피해를 입은 학생 을 위해 긴급 장학금을 지원 하고자 하오니
해당 학생은 2025.5.20.(화 ) 15 시까지 제출 하여 주시기 바랍니다 .
* 특별재난지역 8 곳 : 경남 산청군 , 하동군 , 울산 울주군 , 경북 안동시 , 청송군 , 영양군 , 영덕군 , 의성군
가 . 선발 개요
1) 선발 대상 : 특별재난지역으로 선포된 8개 지역관련 피해를 입은 부모가 있거나 학부 재학생 본인
* 소득분위 , 성적 , 취득 학점 등에 제한을 두지 않음
2) 지급 방안 : 생활비성 장학금인 장학 119 재원으로 , 선발되는 총 인원 수에 따라 차등 지급 예정 (1 회성 )
- 10 명 미만 : 200 만원 ( 인당 )
- 10 명 이상 : 100 만원 ( 인당 )
3) 필수 제출서류 : 관공서에서 발급된 피해사실확인서, 가족관계증명서(필요시), 본인 계좌번호",text_only,https://www.changwon.ac.kr/ce/na/ntt/selectNttInfo.do?mi=6627&nttSn=1369683,1369683,0,,0,,0,
