title,content,reg_date,view_count,notice
｢ＳＷ중심대학사업단｣ 2025년 산학협력프로젝트 「SW-TOP 10」참여 안내,,2025. 4. 30,108,False
☆캡스톤디자인2 수강생 필독☆ 2024-2학기 캡스톤디자인2 최종 발표 알림,"2024-2학기 「캡스톤디자인2」 최종 발표 관련하여 알려드립니다.
**#1. 발표일자: 10/30(수)**
- 서면심사로 대체함
**#2. 발표장소: -**
**#3. 발표대상: 「캡스톤디자인 최종 발표 신청서」를 제출한 팀(학생)**
**#4. 제출서류**
**○ 캡스톤디자인 최종 발표 신청서**
- 제출대상: 캡스톤디자인 최종 발표를 희망하는 팀(학생)은 붙임의 서식 작성 후 지도교수님의 서명을 받아 학과사무실로 원본 제출
- 제출기한: **10/25(금) 17시**
**○ 캡스톤디자인 최종 발표 자료**
- 제출자료: 발표자료(PPT) 및 데모 영상(데모는 직접 시연 또는 동영상으로 준비)
- 제출방법: 압축파일(2024-2 캡스톤디자인 발표_학번이름_학번이름.zip)로 학과 이메일 제출 (computer@changwon.ac.kr)
- 제출기한: **** **10/29(화) 18시** (서면심사로 일정 조정 없음)
**○캡스톤디자인 결과 보고**
- 제출자료: 졸업논문, 팀별 수행결과보고서
- 제출방법: 한글파일( 2024-2 캡스톤디자인2 결과보고_학번이름_학번이름.hwp) 로 학과 이메일 제출 (computer@changwon.ac.kr)
- 제출기한: **미정(재공지 예정)**
**** ※ 팀별 수행결과보고서는 캡스톤디자인 최종 발표자 전원 제출해야 함(통과 여부에 상관없음)
**#5. 기타** : 각 서식별 제출기한 엄수
캡스톤디자인 최종 발표(예정)자는 제36회 봉림소프트웨어전시 대상임
캡스톤디자인 최종 발표 미신청자, 최종 발표자료 미제출자, 결과보고서 미제출자는 최종 성적 ""F""처리",2024. 10. 18,536,False
2025학년도 전기 교환/방문학생 프로그램 추가모집 안내,"1. 관련: 국제협력실-1457(2024.10.08.) 『 2025학년도 전기 교환/방문학생 프로그램 추가 운영계획 』
2. 국제협력실에서는 우리대학 학생들이 외국어 실력을 배양하고 글로벌 인재로 성장할 수 있도록 돕고자 2025학년도 전기 교환/방문학생 프로그램 참가자를 다음과 같이 모집하고 있습니다. 이에 관심있는 학생들의 많은 지 원 바랍니다 .
가 . 모집대상 : 교환유학에 관심 있는 국립창원대학교 학부생
나 . 모집인원 : 8 개 대학 약 23 명
다 . 모집기간 : 2024.10.10.( 목 ) - 10.17.( 목 ) 13:00
라 . 세부내용 : 붙임파일 참고
마 . 협조요청사항 : 학사정보시스템 원스탑 메뉴를 통해 학생이 신청 시 학과 추천 여부 확인하여 처리
붙임 1. 2025 학년도 전기 해외파견 프로그램 추가 운영계획 ( 안 ) 1 부 .
2. 파견대학 세부사항 1 부 .
3. 학업계획서 1 부 . 끝 .",2024. 10. 10,117,False
2024학년도 전기(2025. 2월) 조기졸업(수업연한 단축) 신청 기간 안내,"2024학년도 전기(2025. 2월) 조기졸업(수업연한 단축) 신청 기간을 아래와 같이 안내하오니 희망하는 학생은
신청기간 내 서류를 제출해 주시기 바랍니다.
**※ 추가 신청기간 없으니 반드시 기간 내 신청해 주시기 바랍니다.**
※ 문의는 각 학과 사무실 또는 교육학사과(055-213-2052) 전화바랍니다.
붙임 1. 2024 학년도 전기 조기졸업 ( 수업연한 단축 ) 신청 안내문 1 부 .
2. 2024 학년도 전기 조기졸업 ( 수업연한 단축 ) 신청서 1 부 . 끝 .
| 구분 | 신청 기간 | 비고 |
| 학생 신청 및 접수 | ○2024. 9. 20.(금) ~ 9. 26.(목) | 학과 공지 및 학생 안내 |
| 학생 제출 서류 | 1)수업연한 단축 신청서【붙임2】 1부.2)성적증명서1부. | 소속학과 사무실 제출 |",2024. 9. 20,182,False
☆4학년 필독☆ 2024-2학기 졸업논문 수강신청자 졸업논문 작성계획서 제출,"2024-2학기 「졸업논문」을 수강 신청한 학생들은 붙임의 ' **졸업논문 작성계획 및 평가서** '를 작성하여 제출바랍니다.
<작성요령>
**1. 제출대상: 2024-2학기 졸업논문 수강신청자**
※ 2025.2월 졸업(예정)자 중 졸업논문 미수강자는 학과사무실 확인 바람
2. 졸업논문 작성계획 및 평가서는 1인 1매 작성 (팀당 1매 아님!!)
3. 반드시 본인 서명 또는 날인
4. 지도교수 날인, 논문발표 일시 및 장소, 참가자, 평가란은 수정. 작성하지 말 것
5. 제출기한: **9** **/20** **(금) 17시** 까지
6. 제출방법: 학과사무실로 **원본 제출**",2024. 9. 13,465,False
2024-2학기 장학119 장학생 선발 및 운영 계획 안내 [9/12(목) 17시까지 장학금신청서 및 증빙서류 학과사무실 제출],"1. 학생과-6479(2024.9.5)호와 관련입니다.
2. **「** 2024-2 학기 장학 119 장학생 선발 및 운영 계획」 을 붙임과 같이 수립하여 진행하고자 하오니 학생들에게 적극 안내요청드립니다 .
3. 관련 부서(학과) 에서는 추천 학생이 있는 경우 기한내 추천대장 , 추천서 및 **증빙서류** 를 제출 하여 주시기 바랍니다 .
4. 2024-2학기 신청기한: 2024.9.20.(금)까지 **→9/12(목) 17시까지 장학금신청서 및 증빙서류 학과사무실 제출**
가 . 추천대상 ( 붙임 참조 )
➊ ( 저소득층 + 긴급가계곤란 ) 필수조건 충족 및 추가조건 발생한 경우
➋ ( 기타가계곤란 ) 기타 긴급하고 실질적인 가계곤란을 겪고 있는 경우
➌ ( 학과장 추천 ) 장학 사각지대 학생을 지원하기 위한 학과장 추천 ( 학과별 2 명 이내 )
나 . 선발시기 : 매월 (9~12 월 ) 말 접수 및 선발
- (학생신청 및 학과 제출) 9.20. 까지 (단과대학→학생과) 9.24. 까지 (선발 및 지급) 10월중순
다 . 장학금액 : 매월 30~50 만원 ( 타 생활비성 장학금 포함 학기당 200 만원 이내 )
- 선발횟수( 학생 1 명당 2개 학기 이내로 제한 , 단 ➌ 유형의 경우 3 회까지 가능 ), 지급기간( 추천월부터 수업종료 월까지 )
라 . 지급방식 : 장학생 명의 계좌로 직접 입금",2024. 9. 5,214,False
☆재학생 필수☆ 2025학년도 「창대인 마음건강검진」 실시 안내 [검사기간 3/26(수)~4/4(금)],,2025. 3. 26,105,False
☆4학년☆ [TOPCIT] 2025 소프트웨어 역량 검정 시행계획 공고 [SW중심대학 사업단 단체 접수 신청 바람],,2025. 4. 8,342,True
[SW중심대학] 2025 미국Carnegie Mellon University AI 심화교육 프로그램 파견교육생 모집,,2025. 2. 11,195,False
2025학년도 전과 선발 학과(부)별 자체기준 공지,"2025학년도 전과 선발 학과/부별 자체 기준을 붙임과 같이 공지합니다.
***자체 기준에 대한 자세한 내용은 해당 학과로 문의 바랍니다.**
붙임 2025학년도 학과(부)별 전과 선발 자체기준 1부.  끝.",2024. 12. 23,69,False
"☆필독☆ 2025-1학기 심층상담(05분반, 김형준 교수님) 방법 공지","2025-1학기 심층상담(05분반, 김형준 교수님) 방법 공지합니다.
☞ 아래 사이트 접속하여 개별 예약 후 상담 실시
https://forms.gle/GKkvkYGA3UC5Hirf9
**※** **상담 전 준비사항: 상담 전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인",2025. 4. 29,79,False
[수업공지] 웹프로그래밍 휴강 알림,"#1. 교과목명: 웹프로그래밍 (00, 01분반)
#2. 담당교수: 이혁교수님
#3. 휴강일시: 2025.3.4.(화), 2025.3.6.(목)
#4. 휴강사유: 수강생 2025학년도 새내기 배움터 참석
#5. 보강일시: 추후 수업시간에 별도 공지",2025. 2. 27,311,False
2024학년도 재학생 인권 실태조사 실시 [~12/31(화)],,2024. 12. 27,37,False
2025학년도 2학기 다전공 및 마이크로디그리 선발 안내,"2025 학년도 2 학기 다전공(복수전공·융합전공(구.공유복수전공)·연계전공·부전공) 및 마이크로디그리 선발 계획을 아래와 같이 안내드리오니,
기간 내 신청해주시기 바랍니다.
****
**※ (참고) 2025학년도 교직복수전공 선발허용인원 없음**
붙임  1. 2025학년도 2학기 다전공 및 마이크로디그리 선발 계획 1부.
2. 2025학년도 2학기 다전공 및 마이크로디그리 선발 허용인원 1부. 끝.
문의 학과사무실 또는 교육학사과(055-213-2052), 교직복수전공(055-213-2058)
| 《 2025학년도 2학기 다전공·마이크로디그리 선발 계획 》 |
| □신청 자격 |
| ◼복수전공·융합전공(구.공유복수전공):2개 학기 이상이수자로 1학년 수료학점 이상 취득한 자-휴학생 신청 가능(※편입생 신청 불가)-모집 대상 학과(부):최소전공학점제 시행 학과(부)※복수전공(최소전공인정학점제)을 시행하지 않는 학과의 학생은복수전공을 이수할 수 없음.⇨법학과, 체육학과, 간호학과,생명보건학부,건축학부(건축학·건축공학), 음악과, 미술학과, 무용학과, 미래융합대학(문화테크노학과 제외) 전 학과1)해당 학과 소속학생의 타 학과(부)복수전공 이수 불가2)타 학과(부)학생의 해당 학과 복수전공 이수 불가*생명보건학부: 2019학년도부터 복수전공 신규 이수 불가 및 생명보건학부 소속 학생 타학과 복수전공 이수 불가 |
| ◼연계전공:1학년 과정의 2개학기를 이수한 자 |
| ◼부전공:1학년 과정의 2개학기를 이수한 자※사범계학과(특수교육,유아교육),간호학과,건축학전공 및 교직과정이수:부전공을 허용하지 않음.*일부 학과의 사정에 따라 부전공 허용 인원 제한 |
| ◼마이크로디그리:2025학년도 2학기 마이크로디그리 운영 과정 확정 후 추후 선발 예정(2025.8월 중 예정) |
| □신청 일정 |
| ◼ 다전공·마이크로디그리 학생 신청 기간: 2025. 7. 9.(수) ~ 7. 11.(금)※와글⇨학사정보시스템⇨학사정보⇨다전공⇨다전공신청(NEW) |
| ◼다전공·마이크로디그리 선발 결과 알림: 2025. 7. 21.(월) 예정 |",2025. 7. 2,90,False
"2024학년도 해외봉사 및 문화탐방 희망 학생 모집 (10/17~10/23, 학생과 방문 접수)","1. 관련 : 학생과 -6907(2024.09.25.) 【2024학년도 해외 봉사활동 및 문화탐방 계획(안)】
2. 2024 학년도 해외봉사 및 문화탐방 실시 계획 ( 안 ) 을 붙임과 같이 수립하여 통보하오니 해외봉사 및 문화탐방에 관심있는 학생들은 지원하시기 바랍니다 .
가 . 2024 학년도 해외 봉사활동 실시 계획 ( 안 )
1) 봉사국가 : 아시아 개발도상국 ( 베트남 , 캄보디아 등 파견국 조율 후 결정 )
2) 봉사기간 :‘ 25. 1 월 중 (10 일 정도 )
3) 대    상 : 학부 재학생 30 명 정도
4) 봉사내용 : 재능기부 , 노력봉사 , 문화교류 및 화합 등
5) 소요예산 : 금 85,000 천원 ( 교내 배정외 장학금 , 문화봉사 ) / 본인부담금 400 천원
6) 선발자격 등 상세내용 : 붙임 참조
※ 신청기간 : 10.17.( 목 ) ~ 10.23( 수 ) 학생과 방문접수
나 . 2024 학년도 해외 문화탐방 실시 계획
1) 대상국가 : 아시아권역 6 개팀 , 유럽권역 8 개팀 , 미주 · 오세아니아 권역 3 팀
2) 기    간 :‘24.11 월 ~‘25.1 월 ( 팀별 자율 결정 및 6 일 이상 배낭여행 원칙 )
3) 소요예산 : 금 141,200 천원 ( 교내 배정외 장학금 , 문화봉사 )
- 아시아 권역: 6개 팀 × 4명: 24명 × 1,300천원=31,200천원
- 유럽 권역: 8개팀 × 4명: 32명 × 2,500천원=80,000천원
- 미주·오세아니아 권역 3개팀 × 4명: 12명 × 2,500천원=30,000천원
라 . 선발자격 등 상세내용 : 붙임 참조
※ 신청기간 : 10.17.( 목 ) ~ 10.23( 수 ) 학생과 방문접수
붙임 2024 년 해외 봉사활동 및 문화탐방 계획 ( 안 ) 1 부 . 끝 .",2024. 9. 27,148,False
2025학년도 해외봉사 및 문화탐방 실시 안내,"1. 관련 : 학생과 -3318(2025.05.12.) 【2025학년도 해외 봉사활동 및 문화탐방 계획】
2. 2025 학년도 해외봉사 및 문화탐방 실시 계획을 붙임 과 같이 통보하오니 해외봉사 및 문화탐방에 관심있는 학생들이 지원하시기 바랍니다 .
가 . 2025 학년도 해외 봉사활동 실시 계획
1) 봉사국가 : 아시아 개발도상국 ( 베트남 , 캄보디아 등 파견국 조율 후 결정 )
2) 봉사기간 :‘ 25. 8 월 중 (8-10 일 정도 )
3) 대    상 : 학부 재학생 25 명 정도
4) 봉사내용 : 재능기부 , 노력봉사 , 문화교류 및 화합 등
5) 선발자격 등 상세내용 : 붙임 참조 (※ 본인 부담금 없음 )
※ 신청기간 : 05.15.( 목 ) 〜 05.27.( 화 ) 학생과 방문접수
나 . 2025 학년도 해외 문화탐방 실시 계획
1) 대상국가 : 아시아권역 4 개팀 , 유럽권역 4 개팀 , 미주 · 오세아니아 권역 4 팀
※ 지원팀 및 예산에 따라 권역팀 수는 변동 될 수 있음
2) 기    간 : 하계 (7-8 월 ), 동계 (´26. 1 월 ) ※팀별 자율 결정 및 6일 이상 배낭여행 원칙
3) 소요예산 : 금 100,800 천원 ( 교내 배정외 장학금 , 문화봉사 )
- 아시아 권역: 4개 팀 × 4명: 16명 × 1,300천원=20,800천원
- 유럽 권역: 4개팀 × 4명: 16명 × 2,500천원=40,000천원
- 미주·오세아니아 권역 4개팀 × 4명: 16명 × 2,500천원=40,000천원
라 . 선발자격 등 상세내용 : 붙임 참조
※ 신청기간 : 05.15.( 목 ) 〜 05.27.( 화 ) 학생과 방문접수
붙임 2025 년 해외 봉사활동 및 문화탐방 계획 1 부 . 끝 .",2025. 5. 13,103,False
[자율전공학부 참가 희망자 모집] 2025학년도 청출어람[전공탐색공동체_(컴퓨터공학과) 전문가 초청 특강],https://edream.changwon.ac.kr/ko/program/all/view/11241,2025. 4. 29,65,False
2024학년도 전기('25. 2월) 졸업대상자 이수구분 변경 신청안내,"**2024학년도 전기('25. 2월) 졸업대상자 이수구분 변경 안내**
□ 2024 학년도 전기 (2025.2 월 ) 졸업 예정자 이수구분 변경 기간을 아래와 같이 안내하오니 **이수구분 변경이 필요한 학생은**
**반드시 기한을 준수하여 신청** 해주시기 바랍니다.
****
**《졸업 본사정 세부업무 추진 일정표》**
**□졸업사정 심사 기준**
[국립 창원대학교 학사운영규정 제 14 장 제 93 조 ( 졸업요건 ), 제 94 조 ( 졸업자격 인정 )]
1. 교양 및 전공필수 ㆍ 전공선택 등의 이수과목 ㆍ 학점 충족 여부
2. 최소전공 이수학점의 충족 여부
3. 복수전공 , 부전공 , 연계전공 , 교직 및 심화전공의 이수과목 ㆍ 학점의 충족 여부
4. 수료학점 충족 여부
5. 취득학점의 평점평균 충족 여부
6. 재학연한의 초과 여부
7. 졸업논문 등의 합격 여부
8. 졸업자격인증 이수 여부.
| 구분 | 업 무 내 용 | 기간 | 비고 |
| 학생 | 2024-2학기 이수교과목 이수구분 변경《최종 이수과목 이수구분 변경 기간》※ '24-동기 계절수업 1.23.부터 가능 | 2025. 1. 13.(월) 14시~2025. 1. 16.(목) 18시 | -학사정보⇨이수구분변경 신청(학생)⇨승인(학과)※다전공 자격원 제출:이수구분 변경사항 반영 이후자격원 제출 |",2025. 1. 13,300,False
(~12.26.까지) 2025년 1학기 국가장학금 1차 신청 안내,"**2025년 1학기 국가장학금 1차 신청 일정을 안내** 하오니, **모든 대학생들은 적극적으로 신청** 해 주시기 바랍니다.
**★★ 2025년 국가장학금 지원대상 확대 예정:학자금 지원 9구간까지**
**★★ 국가장학금 미신청자는 재난장학금 지원 불가, 재난 피해가구 대학생 반드시 신청**
**□ 2025년 1학기 국가장학금 1차 신청 안내**
| ㅇ(신청기간) 2024.11.21.(목) 9시~ 12.26.(목) 18시(총 36일간)ㅇ(서류 제출 및 가구원 동의)2024.11.21.(목) ~ 2025.1.2.(목) 18시ㅇ(신청대상)재학생,신입생(고3, 재수생 등 입학예정자),편입생,재입학생,복학생 등 모든 대학생※재학생은1차 신청이 원칙이며,재학 중2회에 한해 2차 신청으로 수혜 가능ㅇ(신청방법)한국장학재단 누리집(www.kosaf.go.kr)및 모바일 앱에서 신청ㅇ(신청문의)한국장학재단 상담센터1599-2000 |",2024. 11. 18,150,False
[이뤄드림] 2024-2학기 비교과마일리지 확인 및 정정기간 안내,"우리대학 2024-2학기 비교과마일리지 확인 및 정정기간을 아래와 같이 안내드리니 비교과프로그램에 참여한 학부생은 비교과마일리지 적립내역을 기한 내 꼭 확인하여 주시기 바랍니다.
○ 추진내용: 2024-2학기 비교과인증 프로그램의 마일리지 적립내역 확인
○ 확인대상: 비교과프로그램에 참여한 학부 재학생
○ 추진일정
○ 확인방법: 이뤄드림 시스템(마이페이지 > 비교과마일리지 > 참여내역, 누적마일리지 확인)
[https://edream.changwon.ac.kr/ko/portfolio/mypage](https://edream.changwon.ac.kr/ko/portfolio/mypage)
| 추진내용 | 기간 | 비고 |
| 비교과프로그램 운영기간 | 2024. 7. 1. ~ 2024. 12. 31 | ※프로그램 종료 및 행정처리 마감 기준 |
| 비교과마일리지 입력기간 | ~ 2025. 1. 2.(목) | 각 프로그램 운영부서 |
| 비교과마일리지 확인 및 정정기간 | 2025. 1. 3.(금) ~ 1. 6(월) | 미등록 및 정정요청 사항은 운영부서로 문의 |
| 비교과마일리지 확정 및비교과인증 이수 위원회 심의 | 2025. 1. 16(목) 예정 | 비교과교육위원회 / 2025. 2월 졸업 반영※ 학사정보시스템 졸업인증관리에 일괄반영(학생신청절차 없음) |",2025. 1. 6,46,False
"☆필독☆ 2025-1학기 심층상담(03분반, 최도진 교수님) 방법 공지","2025-1학기 심층상담(03분반, 최도진 교수님) 방법 공지합니다.
☞ 아래 사이트 접속하여 개별 예약 후 상담 실시
[](https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform)
**※** **상담 전 준비사항: 상담 전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
https://docs.google.com/forms/d/e/1FAIpQLScasQXH2riBnX1NaDXCSgCh1ADKYgdNUdoXFIZgHbK49vs7IQ/viewform",2025. 4. 11,292,False
신입생 도서관 이용교육 안내,"1. 신입생 이용교육(온라인, 대면교육 )
| 구분 | 내용 |
| 동영상 이용교육 | · 신입생 이용교육(동영상):https://youtu.be/9Gs7bE4L7AA?si=IAXC9jgcvEQNKKNw· 도서관 홈페이지-연구학습지원-학습지원-이용교육-교육안내-교육콘텐츠 바로가기 |
|  |  |
| 대면 교육 | · 교육내용: 신입생을 위한 도서관 소개 및 이용법 교육· 교육일정:【학부생】(1회차)2025.3.13.(목) 14:00-15:00(2회차)2025.3.20.(목) 14:00-15:00※비교과 마일리지 적립(단,교과시간과 중복되는 경우 제외)【대학원생】(1회차)2025.3.11.(화) 10:00-11:00(2회차)2025.3.19.(수) 11:00-11:00· 교육장소:도서관 1층 세미나실(36석)· 참여방법: 도서관 홈페이지 로그인-희망하는 교육일자별 신청(월별일정표 바로가기) |
| · 교육내용: [핵심교육] 도서관 이용법: 내가 필요한 핵심부분만 간단하게 듣는 교육· 교육일정: (자료이용의 모든 것:대출, 반납, 연장 등)2025.3.10.(월) 14:00-14:30(시설이용의 모든 것:열람실, 스터디룸 등)2025.3.10.(월) 14:30-15:00(미소장자료 이용의모든 것: 상호대차, 원문복사 등)2025.3.10.(월) 15:00-15:30 |
| 대면 교육학과별 맞춤교육 | · 참여방법:학과별 대표(조교 등)맞춤교육 신청▸ 참여방법: 도서관 홈페이지 로그인 > 연구학습지원 > 이용교육> 맞춤교육 신청· 교육내용1) 도서관시설 및 자료 이용방법2)과제·전공학습에 유용한학술DB소개 등· 안내사항1) 교육희망 날짜와 시간의 조정이 필요한 경우신청순으로 우선 배정2)교육 후도서관 투어가 함께 진행되며,희망하시지 않는 경우[맞춤교육 신청-요청사항]란에 기재 |",2025. 2. 28,89,False
☆필독☆ 2025-1학기 심층상담 일정 공지,"2025-1학기 심층상담 일정 공지합니다.
1. 심층상담 방법: 한 학기에 한번 본인의 상담일시, 장소에서 교수님과 상담 실시
- 추가 상담을 희망하는 학생은 교수님과 개별 약속을 잡은 후 상담 실시
**※ 상담일자 : 붙임 파일 확인**
**2.상담 전 준비사항: 상담 전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
**3. 심층상담 시간 및 장소**
※ 학년 별 담당교수님 변경 시 추가 공지합니다.
※ 상담시간이 수업시간과 중복되는 학생은 교수님께 확인 바랍니다.
| 학년 | 교수님 | 상담시간 | 상담장소 | 비고 |
| 1 | 이수현 | 추후 공지 |  |  |
| 김형준 | https://forms.gle/GKkvkYGA3UC5Hirf9 |  | 개별 예약, 학부공지사항 별도 공지 |
| 2 | 차정원 | https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 3 | 정성욱 | 2025.4.10.(목) ~ 5.29.(목)매주 목요일 14:00~15:00 | 55511호 | 붙임 파일 - 개별 일정 확인 |
| 이  혁 | https://forms.gle/Ww1BN16r7WK1pCdw5 | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 4 | 최도진 | https://docs.google.com/forms/d/e/1FAIpQLScasQXH2riBnX1NaDXCSgCh1ADKYgdNUdoXFIZgHbK49vs7IQ/viewform |  | 개별 예약, 학부 공지사항 별도 공지 |",2025. 4. 29,209,False
☆중요☆ 2024학년도 후기('25.8월) 졸업 예비사정 실시 및 이수구분 변경 안내,"□ 2024 학년도 후기 (2025.8 월 ) 졸업예정자 예비사정 계획 및 이수구분 변경 기간을 아래와 같이 안내하오니 이수구분
변경이 필요한 학생은 **반드시 정해진 기한을 준수하여 신청** 해주시기 바랍니다 .
**《졸업 예비사정 세부업무 추진 일정표** **》**
□ 졸업사정 심사 기준
[ 창원대학교 학사운영규정 제 14 장 제 93 조 ( 졸업요건 ), 제 94 조 ( 졸업자격 인정 )]
1. 교양 및 전공필수 ㆍ 전공선택 등의 이수과목 ㆍ 학점 충족 여부
2. 최소전공 이수학점의 충족 여부
3. 복수전공 , 부전공 , 연계전공 , 교직 및 심화전공의 이수과목 ㆍ 학점의 충족 여부
4. 수료학점 충족 여부
5. 취득학점의 평점평균 충족 여부
6. 재학연한의 초과 여부
| 구분 | 업무내용 | 기간 | 비고 |
| 학생 | 이수교과목 이수구분 변경※ 2025-1학기 이수 중인 교과목은 본사정 기간(2025. 7월 예정)에 이수구분 변경 신청 | 2025. 4. 14.(월)~ 4. 18.(금) 18:00 까지 | 학사정보->이수구분변경신청(학생)->승인(학과) |
| 학과 | 학과 예비사정 졸업판정 입력 기간 | 2025. 4. 21.(월)~ 4. 25.(금) 18:00 까지 | 졸업판정관련 문의(해당 학과 사무실 또는교육학과 213-2052) |",2025. 4. 14,173,False
2025-1학기 신입생 멘토링 운영 안내 (신청기한 ~3/26),"2025 학년도 1학기 신입생들의 학교 생활 적응 및 학습동기 유발 을 위한 「2025학년도 1학기 신입생 멘토링 프로그램」 을 아래와 같이 수립· 운영하니 관심있는 학생들은 확인하시기 바랍니다.
가 . 프로그램 : 2025 학년도 1 학기 신입생 멘토링 프로그램
나 . 목    적 : 2025 학년도 신입생의 학교 생활 적응력 및 학습력 향상 도모
※ 팀별 우수 시상금 별도 지급
다 . 운영내용 : 멘토 - 멘티 의 학습역량향상 멘토링 5 가지 활동 수행
라 . 모집팀수 : 총 30 팀 내외 ( 멘토와 멘티 각각 모집하여 매칭 )
마 . 신청기간 : ~ 2025. 3. 26.( 수 ) 까지
바 . 운영기간 : 2024. 4. 2.( 수 ) ~ 5. 30.( 금 ), 총 5 회 활동
사 . 신청방법 : 이뤄드림시스템 (edream.changwon.ac.kr) 을 통한 온라인 접수
아 . 세부내용 :【 붙임참조 】
붙임 2025 학년도 1 학기 신입생 멘토링 프로그램 운영 안내 1 부 . 끝",2025. 3. 19,58,False
"☆모집☆ 하계방학 집중 PBL 교육 프로그램 교육생 모집 [~6/30(월) 16시까지, 이뤄드림 신청]","**신청사이트 바로가기:[전체 - 창원대학교 비교과](https://edream.changwon.ac.kr/ko/program/all/view/11282)**
****
**<세부내용>**
1. 프로그램명: 하계방학 집중 PBL 프로그램 (비교과 교육과정)
2. 교육개요
3. 교육대상: 스마트오션모빌리티공학과, **컴퓨터공학과** , 정보통신공학과 재학생
4. 교육 상세 내용
(1차 교육-3학년 대상) 조선해양을 위한 딥너링 기초 교육
(2차 교육-4학년 대상) 조선해양을 위한 강화학습 프로그래밍 교육
5. **교육 이수자에게는 향후 RISE 사업 운영 시 혜택(비교과 마일리지, 장학금 등)이 부여될 수 있음**
| 구분 | 과정명 | 교육일정 | 대상학년 | 교육장소 | 교육인원 |
| 1차 교육 | 조선해양을 위한딥러닝 기초 교육 | 25. 7. 7. ~ 7. 11. | 3학년 | 국립창원대학교(교육상세 장소는 추후 공지 예정) | 40명 |
| 2차 교육 | 조선해양을 위한강화학습 프로그래밍 교육 | 25. 7. 14. ~ 7. 18. | 4학년 | 40명 |
| 일자 | 교육내용 | 교육시간 | 세부 내용 |
| 7/7 | 머신러닝 | 09:00~18:00(8시간) | ·머신러닝 개요 및 학습·머신러닝 모델을 평가하기 위한 평가지표·Sklearn 공식문서 살표보기·Sklearn을 이용한 분류/예측모델 제작 실습 |
| 7/8 | 딥러닝과 비젼 딥러닝 | ·딥러닝 개요 및 학습·이미지 딥러닝(CNN 계열) 개요 및 학습·Tensorflow를 사용하여 전이학습 활용 모델 제작 실습 |
| 7/9 | 비젼 딥러닝과 시계열 딥러닝 | ·인코더 디코더 형식의 U-net 모델 이해 및 제작 실습·시계열 딥러닝(RNN, LSTM, GRU) 개요 및 학습·시계열 데이터를 활용한 모델 제작 실습 |
| 7/10 | 시계열 딥러닝 | ·Seq2seq, Attention, Transformer 모델 개요 및 학습·시계열 데이트럴 활용한 Transformer 모델 제작 실습 |
| 7/11 | 프로젝트 실습 | ·시계열 데이터를 이용한 양품/불량 모델 제작 프로젝트 실습 |
| 일자 | 교육내용 | 교육시간 | 세부 내용 |
| 7/14 | 강화학습 기초 | 09:00~18:00(8시간) | ·강화학습 및 강화학습을 위한 기초 학습·Uniformed Search, A*Search, CSP, MDP 등 학습 |
| 7/15 | 모델 Base와 모델 Free | ·Model base 학습·Model free 학습 |
| 7/16 | 가치기반 모델학습(Value-based RL) | ·TD(0), TD(λ) 개념 이해·Q-Learning, SARSA 알고리즘 비교·Value-based RL의 한계 및 딥러닝 연계성 소개 |
| 7/17 | 딥러닝 기반 강화학습(DQN&Policy Gradient 소개) | ·DQN(Deep Q-Networks) 구조 및 핵심 개념·Policy Gradients 학습·Actor-Critic, A2C, A3C 학습 및 실습 |
| 7/18 | 프로젝트 실습 | ·시계열 데이터를 이용한 강화학습 모델제작 프로젝트 실습 |",2025. 6. 26,111,True
2025학년도 교육개선 학생 패널(조사참여자) 모집 안내,,2025. 6. 4,85,True
★5/28(수) 2025년 두산에너빌리티 채용연계형 인턴 채용상담회★,,2025. 5. 21,82,False
2025-1학기 <컴퓨터프로그래밍> 추가 수강 안내,"#1. 구     분: 균형교양_디지털커뮤니티
#2. 학수번호: GEA7261
#3. 교과목명: 컴퓨터프로그래밍
#4. 수강 안내
※ 수강제한인원은 추가 여석이 아닌, 당시의 수강인원을 포함한 인원으로 최종 수강 인원임.
#5. 필수 이수 지정 대상자 중 추가 수강이 필요한 학생은 학과사무실로 문의 바람
| 분반 | 담당교수님 | 수강가능학년 | 수강제한인원 | 수강가능 일시 | 유의사항 |
| 00 | 이희숙 | 2,3,4학년 | 20명 | 3/4(화) 09:00 | 없음 |",2025. 2. 25,292,False
